"node_id","X","Y"
767,-7987986.71088452,5586471.66474086
768,-2995003.27927201,3837259.7119262
769,-2995003.27927201,3837259.7119262
770,-3280816.16587811,3294588.22751924
771,-3280816.16587811,3294588.22751924
772,-8326086.47962336,5265426.31796481
773,-8326086.47962336,5265426.31796481
774,-3280816.16587811,3294588.22751924
775,-3280816.16587811,3294588.22751924
776,-3280816.16587811,3294588.22751924
777,-3280816.16587811,3294588.22751924
778,-2830604.07699298,3233547.59806644
779,-2830604.07699298,3233547.59806644
780,-4287115.52192346,7018355.43588034
781,-4287115.52192346,7018355.43588034
782,-7987986.71088452,5586471.66474086
783,-7987986.71088452,5586471.66474086
784,-4287115.52192346,7018355.43588034
785,-4287115.52192346,7018355.43588034
786,-4287115.52192346,7018355.43588034
787,-4287115.52192346,7018355.43588034
788,-7987986.71088452,5586471.66474086
789,-7987986.71088452,5586471.66474086
790,-8326086.47962336,5265426.31796481
791,-8326086.47962336,5265426.31796481
792,-7987986.71088452,5586471.66474086
793,-7987986.71088452,5586471.66474086
794,-7987986.71088452,5586471.66474086
795,-7987986.71088452,5586471.66474086
796,-3280816.16587811,3294588.22751924
797,-3280816.16587811,3294588.22751924
798,-5044003.41459606,5373513.60547592
799,-5044003.41459606,5373513.60547592
800,-3280816.16587811,3294588.22751924
801,-3280816.16587811,3294588.22751924
802,-5044003.41459606,5373513.60547592
803,-5044003.41459606,5373513.60547592
804,-4287115.52192346,7018355.43588034
805,-4287115.52192346,7018355.43588034
806,-4287115.52192346,7018355.43588034
807,-4287115.52192346,7018355.43588034
808,-2830604.07699298,3233547.59806644
809,-2830604.07699298,3233547.59806644
810,-4287115.52192346,7018355.43588034
811,-4287115.52192346,7018355.43588034
812,-2995003.27927201,3837259.7119262
813,-2995003.27927201,3837259.7119262
814,-5044003.41459606,5373513.60547592
815,-5044003.41459606,5373513.60547592
816,-8326086.47962336,5265426.31796481
817,-8326086.47962336,5265426.31796481
818,-7987986.71088452,5586471.66474086
819,-7987986.71088452,5586471.66474086
820,-3280816.16587811,3294588.22751924
821,-3280816.16587811,3294588.22751924
822,-7987986.71088452,5586471.66474086
823,-7987986.71088452,5586471.66474086
824,-7987986.71088452,5586471.66474086
825,-7987986.71088452,5586471.66474086
826,-7987986.71088452,5586471.66474086
827,-7987986.71088452,5586471.66474086
828,-7987986.71088452,5586471.66474086
829,-7987986.71088452,5586471.66474086
830,-3280816.16587811,3294588.22751924
831,-3280816.16587811,3294588.22751924
832,-2995003.27927201,3837259.7119262
833,-2995003.27927201,3837259.7119262
834,-7987986.71088452,5586471.66474086
835,-7987986.71088452,5586471.66474086
836,-7987986.71088452,5586471.66474086
837,-7987986.71088452,5586471.66474086
838,-7987986.71088452,5586471.66474086
839,-7987986.71088452,5586471.66474086
840,-3280816.16587811,3294588.22751924
841,-3280816.16587811,3294588.22751924
842,-7987986.71088452,5586471.66474086
843,-7987986.71088452,5586471.66474086
844,-4287115.52192346,7018355.43588034
845,-4287115.52192346,7018355.43588034
846,-3280816.16587811,3294588.22751924
847,-3280816.16587811,3294588.22751924
848,-4287115.52192346,7018355.43588034
849,-4287115.52192346,7018355.43588034
850,-2995003.27927201,3837259.7119262
851,-2995003.27927201,3837259.7119262
852,-8326086.47962336,5265426.31796481
853,-8326086.47962336,5265426.31796481
854,-7987986.71088452,5586471.66474086
855,-7987986.71088452,5586471.66474086
856,-4287115.52192346,7018355.43588034
857,-4287115.52192346,7018355.43588034
858,-7987986.71088452,5586471.66474086
859,-7987986.71088452,5586471.66474086
860,-3280816.16587811,3294588.22751924
861,-3280816.16587811,3294588.22751924
862,-4287115.52192346,7018355.43588034
863,-4287115.52192346,7018355.43588034
864,-7987986.71088452,5586471.66474086
865,-7987986.71088452,5586471.66474086
866,-5044003.41459606,5373513.60547592
867,-5044003.41459606,5373513.60547592
868,-3280816.16587811,3294588.22751924
869,-3280816.16587811,3294588.22751924
870,-3280816.16587811,3294588.22751924
871,-3280816.16587811,3294588.22751924
872,-5044003.41459606,5373513.60547592
873,-5044003.41459606,5373513.60547592
874,-3280816.16587811,3294588.22751924
875,-3280816.16587811,3294588.22751924
876,-5044003.41459606,5373513.60547592
877,-5044003.41459606,5373513.60547592
878,-3280816.16587811,3294588.22751924
879,-3280816.16587811,3294588.22751924
880,-4287115.52192346,7018355.43588034
881,-4287115.52192346,7018355.43588034
882,-8326086.47962336,5265426.31796481
883,-8326086.47962336,5265426.31796481
884,-4287115.52192346,7018355.43588034
885,-4287115.52192346,7018355.43588034
886,-5044003.41459606,5373513.60547592
887,-5044003.41459606,5373513.60547592
888,-4287115.52192346,7018355.43588034
889,-4287115.52192346,7018355.43588034
890,-5044003.41459606,5373513.60547592
891,-5044003.41459606,5373513.60547592
892,-7987986.71088452,5586471.66474086
893,-7987986.71088452,5586471.66474086
894,-4287115.52192346,7018355.43588034
895,-4287115.52192346,7018355.43588034
896,-5044003.41459606,5373513.60547592
897,-5044003.41459606,5373513.60547592
898,-4287115.52192346,7018355.43588034
899,-4287115.52192346,7018355.43588034
900,-4287115.52192346,7018355.43588034
901,-4287115.52192346,7018355.43588034
902,-7987986.71088452,5586471.66474086
903,-7987986.71088452,5586471.66474086
904,-7507377.12148953,6847055.14815191
905,-7507377.12148953,6847055.14815191
906,-4287115.52192346,7018355.43588034
907,-4287115.52192346,7018355.43588034
908,-3280816.16587811,3294588.22751924
909,-3280816.16587811,3294588.22751924
910,-4287115.52192346,7018355.43588034
911,-4287115.52192346,7018355.43588034
912,-4287115.52192346,7018355.43588034
913,-4287115.52192346,7018355.43588034
914,-7726626.8926363,4935118.43371186
915,-7726626.8926363,4935118.43371186
916,-4287115.52192346,7018355.43588034
917,-4287115.52192346,7018355.43588034
918,-7726626.8926363,4935118.43371186
919,-7726626.8926363,4935118.43371186
920,-7987986.71088452,5586471.66474086
921,-7987986.71088452,5586471.66474086
922,-7335906.16305721,5586471.66474086
923,-7335906.16305721,5586471.66474086
924,-4287115.52192346,7018355.43588034
925,-4287115.52192346,7018355.43588034
926,-7410216.96686479,5265426.31796481
927,-7410216.96686479,5265426.31796481
928,-7335906.16305721,5586471.66474086
929,-7335906.16305721,5586471.66474086
930,-5769938.58541992,4015230.82738689
931,-5769938.58541992,4015230.82738689
932,-7726626.8926363,4935118.43371186
933,-7726626.8926363,4935118.43371186
934,-5769938.58541992,4015230.82738689
935,-5769938.58541992,4015230.82738689
936,-5044003.41459606,5373513.60547592
937,-5044003.41459606,5373513.60547592
938,-7507377.12148953,6847055.14815191
939,-7507377.12148953,6847055.14815191
940,-8326086.47962336,5265426.31796481
941,-8326086.47962336,5265426.31796481
942,-7726626.8926363,4935118.43371186
943,-7726626.8926363,4935118.43371186
944,-5769938.58541992,4015230.82738689
945,-5769938.58541992,4015230.82738689
946,-5769938.58541992,4015230.82738689
947,-5769938.58541992,4015230.82738689
948,-7726626.8926363,4935118.43371186
949,-7726626.8926363,4935118.43371186
950,-7507377.12148953,6847055.14815191
951,-7507377.12148953,6847055.14815191
952,-5769938.58541992,4015230.82738689
953,-5769938.58541992,4015230.82738689
954,-7410216.96686479,5265426.31796481
955,-7410216.96686479,5265426.31796481
956,-7507377.12148953,6847055.14815191
957,-7507377.12148953,6847055.14815191
958,-5044003.41459606,5373513.60547592
959,-5044003.41459606,5373513.60547592
960,-8326086.47962336,5265426.31796481
961,-8326086.47962336,5265426.31796481
962,-7987986.71088452,5586471.66474086
963,-7987986.71088452,5586471.66474086
964,-7726626.8926363,4935118.43371186
965,-7726626.8926363,4935118.43371186
966,-5769938.58541992,4015230.82738689
967,-5769938.58541992,4015230.82738689
968,-5769938.58541992,4015230.82738689
969,-5769938.58541992,4015230.82738689
970,-5797653.53396603,3896756.13090487
971,-5797653.53396603,3896756.13090487
972,-5797653.53396603,3896756.13090487
973,-5797653.53396603,3896756.13090487
974,-5769938.58541992,4015230.82738689
975,-5769938.58541992,4015230.82738689
976,-7726626.8926363,4935118.43371186
977,-7726626.8926363,4935118.43371186
978,-5769938.58541992,4015230.82738689
979,-5769938.58541992,4015230.82738689
980,-5769938.58541992,4015230.82738689
981,-5769938.58541992,4015230.82738689
982,-7726626.8926363,4935118.43371186
983,-7726626.8926363,4935118.43371186
984,-5797653.53396603,3896756.13090487
985,-5797653.53396603,3896756.13090487
986,-5769938.58541992,4015230.82738689
987,-5769938.58541992,4015230.82738689
988,-7507377.12148953,6847055.14815191
989,-7507377.12148953,6847055.14815191
990,-5769938.58541992,4015230.82738689
991,-5769938.58541992,4015230.82738689
992,-7507377.12148953,6847055.14815191
993,-7507377.12148953,6847055.14815191
994,-7335906.16305721,5586471.66474086
995,-7335906.16305721,5586471.66474086
996,-5769938.58541992,4015230.82738689
997,-5769938.58541992,4015230.82738689
998,-5769938.58541992,4015230.82738689
999,-5769938.58541992,4015230.82738689
1000,-7726626.8926363,4935118.43371186
1001,-7726626.8926363,4935118.43371186
1002,-7726626.8926363,4935118.43371186
1003,-7726626.8926363,4935118.43371186
1004,-5797653.53396603,3896756.13090487
1005,-5797653.53396603,3896756.13090487
1006,-2643148.9104556,4191598.84214148
1007,-2643148.9104556,4191598.84214148
1008,-2599096.42861468,4191598.84214148
1009,-2599096.42861468,4191598.84214148
1010,-2599096.42861468,4191598.84214148
1011,-2599096.42861468,4191598.84214148
1012,-2830604.07699298,3233547.59806644
1013,-2830604.07699298,3233547.59806644
1014,-2599096.42861468,4191598.84214148
1015,-2599096.42861468,4191598.84214148
1016,-7726626.8926363,4935118.43371186
1017,-7726626.8926363,4935118.43371186
1018,-5769938.58541992,4015230.82738689
1019,-5769938.58541992,4015230.82738689
1020,-2995003.27927201,3837259.7119262
1021,-2995003.27927201,3837259.7119262
1022,-5769938.58541992,4015230.82738689
1023,-5769938.58541992,4015230.82738689
1024,-8326086.47962336,5265426.31796481
1025,-8326086.47962336,5265426.31796481
1026,-7726626.8926363,4935118.43371186
1027,-7726626.8926363,4935118.43371186
1028,-5797653.53396603,3896756.13090487
1029,-5797653.53396603,3896756.13090487
1030,-5769938.58541992,4015230.82738689
1031,-5769938.58541992,4015230.82738689
1032,-5797653.53396603,3896756.13090487
1033,-5797653.53396603,3896756.13090487
1034,-2643148.9104556,4191598.84214148
1035,-2643148.9104556,4191598.84214148
1036,-5769938.58541992,4015230.82738689
1037,-5769938.58541992,4015230.82738689
1038,-5769938.58541992,4015230.82738689
1039,-5769938.58541992,4015230.82738689
1040,-5797653.53396603,3896756.13090487
1041,-5797653.53396603,3896756.13090487
1042,-5797653.53396603,3896756.13090487
1043,-5797653.53396603,3896756.13090487
1044,-7507377.12148953,6847055.14815191
1045,-7507377.12148953,6847055.14815191
1046,-7335906.16305721,5586471.66474086
1047,-7335906.16305721,5586471.66474086
1048,-7410216.96686479,5265426.31796481
1049,-7410216.96686479,5265426.31796481
1050,-7507377.12148953,6847055.14815191
1051,-7507377.12148953,6847055.14815191
1052,-5769938.58541992,4015230.82738689
1053,-5769938.58541992,4015230.82738689
1054,-7335906.16305721,5586471.66474086
1055,-7335906.16305721,5586471.66474086
1056,-5797653.53396603,3896756.13090487
1057,-5797653.53396603,3896756.13090487
1058,-2643148.9104556,4191598.84214148
1059,-2643148.9104556,4191598.84214148
1060,3361752.58459887,4653392.38987189
1061,3361752.58459887,4653392.38987189
1062,-2477698.48219458,4481740.39553478
1063,-2477698.48219458,4481740.39553478
1064,-2643148.9104556,4191598.84214148
1065,-2643148.9104556,4191598.84214148
1066,-2830604.07699298,3233547.59806644
1067,-2830604.07699298,3233547.59806644
1068,-2477698.48219458,4481740.39553478
1069,-2477698.48219458,4481740.39553478
1070,-7335906.16305721,5586471.66474086
1071,-7335906.16305721,5586471.66474086
1072,-7726626.8926363,4935118.43371186
1073,-7726626.8926363,4935118.43371186
1074,-5769938.58541992,4015230.82738689
1075,-5769938.58541992,4015230.82738689
1076,-7410216.96686479,5265426.31796481
1077,-7410216.96686479,5265426.31796481
1078,-7726626.8926363,4935118.43371186
1079,-7726626.8926363,4935118.43371186
1080,-10617391.9741591,1542840.06136381
1081,-10617391.9741591,1542840.06136381
1082,-5769938.58541992,4015230.82738689
1083,-5769938.58541992,4015230.82738689
1084,-5797653.53396603,3896756.13090487
1085,-5797653.53396603,3896756.13090487
1086,-5797653.53396603,3896756.13090487
1087,-5797653.53396603,3896756.13090487
1088,-8610523.73516511,4015230.82738689
1089,-8610523.73516511,4015230.82738689
1090,-5769938.58541992,4015230.82738689
1091,-5769938.58541992,4015230.82738689
1092,-7726626.8926363,4935118.43371186
1093,-7726626.8926363,4935118.43371186
1094,-7410216.96686479,5265426.31796481
1095,-7410216.96686479,5265426.31796481
1096,-7726626.8926363,4935118.43371186
1097,-7726626.8926363,4935118.43371186
1098,-5769938.58541992,4015230.82738689
1099,-5769938.58541992,4015230.82738689
1100,-5769938.58541992,4015230.82738689
1101,-5769938.58541992,4015230.82738689
1102,-2643148.9104556,4191598.84214148
1103,-2643148.9104556,4191598.84214148
1104,-2254040.25386392,4539167.41516359
1105,-2254040.25386392,4539167.41516359
1106,-1535058.85468986,5319600.55512025
1107,-1535058.85468986,5319600.55512025
1108,-5769938.58541992,4015230.82738689
1109,-5769938.58541992,4015230.82738689
1110,-2995003.27927201,3837259.7119262
1111,-2995003.27927201,3837259.7119262
1112,-2477698.48219458,4481740.39553478
1113,-2477698.48219458,4481740.39553478
1114,-2254040.25386392,4539167.41516359
1115,-2254040.25386392,4539167.41516359
1116,-2599096.42861468,4191598.84214148
1117,-2599096.42861468,4191598.84214148
1118,-5769938.58541992,4015230.82738689
1119,-5769938.58541992,4015230.82738689
1120,-8610523.73516511,4015230.82738689
1121,-8610523.73516511,4015230.82738689
1122,-7335906.16305721,5586471.66474086
1123,-7335906.16305721,5586471.66474086
1124,-10617391.9741591,1542840.06136381
1125,-10617391.9741591,1542840.06136381
1126,-5797653.53396603,3896756.13090487
1127,-5797653.53396603,3896756.13090487
1128,-5769938.58541992,4015230.82738689
1129,-5769938.58541992,4015230.82738689
1130,-5797653.53396603,3896756.13090487
1131,-5797653.53396603,3896756.13090487
1132,-5769938.58541992,4015230.82738689
1133,-5769938.58541992,4015230.82738689
1134,-8326086.47962336,5265426.31796481
1135,-8326086.47962336,5265426.31796481
1136,-5797653.53396603,3896756.13090487
1137,-5797653.53396603,3896756.13090487
1138,-7507377.12148953,6847055.14815191
1139,-7507377.12148953,6847055.14815191
1140,-7726626.8926363,4935118.43371186
1141,-7726626.8926363,4935118.43371186
1142,-8326086.47962336,5265426.31796481
1143,-8326086.47962336,5265426.31796481
1144,-5769938.58541992,4015230.82738689
1145,-5769938.58541992,4015230.82738689
1146,-5769938.58541992,4015230.82738689
1147,-5769938.58541992,4015230.82738689
1148,-5797653.53396603,3896756.13090487
1149,-5797653.53396603,3896756.13090487
1150,-5769938.58541992,4015230.82738689
1151,-5769938.58541992,4015230.82738689
1152,-8610523.73516511,4015230.82738689
1153,-8610523.73516511,4015230.82738689
1154,-2995003.27927201,3837259.7119262
1155,-2995003.27927201,3837259.7119262
1156,-2830604.07699298,3233547.59806644
1157,-2830604.07699298,3233547.59806644
1158,-2477698.48219458,4481740.39553478
1159,-2477698.48219458,4481740.39553478
1160,-7726626.8926363,4935118.43371186
1161,-7726626.8926363,4935118.43371186
1162,-7726626.8926363,4935118.43371186
1163,-7726626.8926363,4935118.43371186
1164,-7410216.96686479,5265426.31796481
1165,-7410216.96686479,5265426.31796481
1166,3361752.58459887,4653392.38987189
1167,3361752.58459887,4653392.38987189
1168,3361752.58459887,4653392.38987189
1169,3361752.58459887,4653392.38987189
1170,-5769938.58541992,4015230.82738689
1171,-5769938.58541992,4015230.82738689
1172,-5769938.58541992,4015230.82738689
1173,-5769938.58541992,4015230.82738689
1174,-5769938.58541992,4015230.82738689
1175,-5769938.58541992,4015230.82738689
1176,-8610523.73516511,4015230.82738689
1177,-8610523.73516511,4015230.82738689
1178,-5797653.53396603,3896756.13090487
1179,-5797653.53396603,3896756.13090487
1180,-7726626.8926363,4935118.43371186
1181,-7726626.8926363,4935118.43371186
1182,-8326086.47962336,5265426.31796481
1183,-8326086.47962336,5265426.31796481
1184,-5769938.58541992,4015230.82738689
1185,-5769938.58541992,4015230.82738689
1186,-5769938.58541992,4015230.82738689
1187,-5769938.58541992,4015230.82738689
1188,-8610523.73516511,4015230.82738689
1189,-8610523.73516511,4015230.82738689
1190,1919405.78140085,5846288.03361995
1191,1919405.78140085,5846288.03361995
1192,-5797653.53396603,3896756.13090487
1193,-5797653.53396603,3896756.13090487
1194,-5797653.53396603,3896756.13090487
1195,-5797653.53396603,3896756.13090487
1196,2065158.07368498,7182473.40086789
1197,2065158.07368498,7182473.40086789
1198,3361752.58459887,4653392.38987189
1199,3361752.58459887,4653392.38987189
1200,-2599096.42861468,4191598.84214148
1201,-2599096.42861468,4191598.84214148
1202,-2995003.27927201,3837259.7119262
1203,-2995003.27927201,3837259.7119262
1204,-2995003.27927201,3837259.7119262
1205,-2995003.27927201,3837259.7119262
1206,-5797653.53396603,3896756.13090487
1207,-5797653.53396603,3896756.13090487
1208,0,2678340.51767683
1209,0,2678340.51767683
1210,-5797653.53396603,3896756.13090487
1211,-5797653.53396603,3896756.13090487
1212,-7507377.12148953,6847055.14815191
1213,-7507377.12148953,6847055.14815191
1214,-5769938.58541992,4015230.82738689
1215,-5769938.58541992,4015230.82738689
1216,-5797653.53396603,3896756.13090487
1217,-5797653.53396603,3896756.13090487
1218,-5769938.58541992,4015230.82738689
1219,-5769938.58541992,4015230.82738689
1220,-5797653.53396603,3896756.13090487
1221,-5797653.53396603,3896756.13090487
1222,-5769938.58541992,4015230.82738689
1223,-5769938.58541992,4015230.82738689
1224,-5769938.58541992,4015230.82738689
1225,-5769938.58541992,4015230.82738689
1226,-5769938.58541992,4015230.82738689
1227,-5769938.58541992,4015230.82738689
1228,-5769938.58541992,4015230.82738689
1229,-5769938.58541992,4015230.82738689
1230,-5797653.53396603,3896756.13090487
1231,-5797653.53396603,3896756.13090487
1232,2700006.53154068,5743242.90595137
1233,2700006.53154068,5743242.90595137
1234,-5769938.58541992,4015230.82738689
1235,-5769938.58541992,4015230.82738689
1236,-2995003.27927201,3837259.7119262
1237,-2995003.27927201,3837259.7119262
1238,-8610523.73516511,4015230.82738689
1239,-8610523.73516511,4015230.82738689
1240,-2254040.25386392,4539167.41516359
1241,-2254040.25386392,4539167.41516359
1242,-2830604.07699298,3233547.59806644
1243,-2830604.07699298,3233547.59806644
1244,-5769938.58541992,4015230.82738689
1245,-5769938.58541992,4015230.82738689
1246,-8610523.73516511,4015230.82738689
1247,-8610523.73516511,4015230.82738689
1248,-8610523.73516511,4015230.82738689
1249,-8610523.73516511,4015230.82738689
1250,-10617391.9741591,1542840.06136381
1251,-10617391.9741591,1542840.06136381
1252,-5797653.53396603,3896756.13090487
1253,-5797653.53396603,3896756.13090487
1254,-8610523.73516511,4015230.82738689
1255,-8610523.73516511,4015230.82738689
1256,-8326086.47962336,5265426.31796481
1257,-8326086.47962336,5265426.31796481
1258,-5797653.53396603,3896756.13090487
1259,-5797653.53396603,3896756.13090487
1260,-5769938.58541992,4015230.82738689
1261,-5769938.58541992,4015230.82738689
1262,-5769938.58541992,4015230.82738689
1263,-5769938.58541992,4015230.82738689
1264,-5769938.58541992,4015230.82738689
1265,-5769938.58541992,4015230.82738689
1266,-5797653.53396603,3896756.13090487
1267,-5797653.53396603,3896756.13090487
1268,-5769938.58541992,4015230.82738689
1269,-5769938.58541992,4015230.82738689
1270,-5797653.53396603,3896756.13090487
1271,-5797653.53396603,3896756.13090487
1272,-5797653.53396603,3896756.13090487
1273,-5797653.53396603,3896756.13090487
1274,-5769938.58541992,4015230.82738689
1275,-5769938.58541992,4015230.82738689
1276,-8326086.47962336,5265426.31796481
1277,-8326086.47962336,5265426.31796481
1278,-7726626.8926363,4935118.43371186
1279,-7726626.8926363,4935118.43371186
1280,-5769938.58541992,4015230.82738689
1281,-5769938.58541992,4015230.82738689
1282,-5769938.58541992,4015230.82738689
1283,-5769938.58541992,4015230.82738689
1284,-7335906.16305721,5586471.66474086
1285,-7335906.16305721,5586471.66474086
1286,-5797653.53396603,3896756.13090487
1287,-5797653.53396603,3896756.13090487
1288,-5769938.58541992,4015230.82738689
1289,-5769938.58541992,4015230.82738689
1290,3361752.58459887,4653392.38987189
1291,3361752.58459887,4653392.38987189
1292,-2830604.07699298,3233547.59806644
1293,-2830604.07699298,3233547.59806644
1294,-2995003.27927201,3837259.7119262
1295,-2995003.27927201,3837259.7119262
1296,-2995003.27927201,3837259.7119262
1297,-2995003.27927201,3837259.7119262
1298,-8326086.47962336,5265426.31796481
1299,-8326086.47962336,5265426.31796481
1300,-7335906.16305721,5586471.66474086
1301,-7335906.16305721,5586471.66474086
1302,-5769938.58541992,4015230.82738689
1303,-5769938.58541992,4015230.82738689
1304,-8610523.73516511,4015230.82738689
1305,-8610523.73516511,4015230.82738689
1306,-7942129.07763006,516038.586656641
1307,-7942129.07763006,516038.586656641
1308,-7942129.07763006,516038.586656641
1309,-7942129.07763006,516038.586656641
1310,-5797653.53396603,3896756.13090487
1311,-5797653.53396603,3896756.13090487
1312,-5769938.58541992,4015230.82738689
1313,-5769938.58541992,4015230.82738689
1314,-5769938.58541992,4015230.82738689
1315,-5769938.58541992,4015230.82738689
1316,-5769938.58541992,4015230.82738689
1317,-5769938.58541992,4015230.82738689
1318,-8326086.47962336,5265426.31796481
1319,-8326086.47962336,5265426.31796481
1320,-7726626.8926363,4935118.43371186
1321,-7726626.8926363,4935118.43371186
1322,2065158.07368498,7182473.40086789
1323,2065158.07368498,7182473.40086789
1324,-8610523.73516511,4015230.82738689
1325,-8610523.73516511,4015230.82738689
1326,-2254040.25386392,4539167.41516359
1327,-2254040.25386392,4539167.41516359
1328,-2254040.25386392,4539167.41516359
1329,-2254040.25386392,4539167.41516359
1330,-2599096.42861468,4191598.84214148
1331,-2599096.42861468,4191598.84214148
1332,-7507377.12148953,6847055.14815191
1333,-7507377.12148953,6847055.14815191
1334,-7335906.16305721,5586471.66474086
1335,-7335906.16305721,5586471.66474086
1336,-1571083.03077582,5373513.60547592
1337,-1571083.03077582,5373513.60547592
1338,-7507377.12148953,6847055.14815191
1339,-7507377.12148953,6847055.14815191
1340,-5769938.58541992,4015230.82738689
1341,-5769938.58541992,4015230.82738689
1342,-5797653.53396603,3896756.13090487
1343,-5797653.53396603,3896756.13090487
1344,-5769938.58541992,4015230.82738689
1345,-5769938.58541992,4015230.82738689
1346,-5797653.53396603,3896756.13090487
1347,-5797653.53396603,3896756.13090487
1348,-5797653.53396603,3896756.13090487
1349,-5797653.53396603,3896756.13090487
1350,-5797653.53396603,3896756.13090487
1351,-5797653.53396603,3896756.13090487
1352,-5769938.58541992,4015230.82738689
1353,-5769938.58541992,4015230.82738689
1354,-5797653.53396603,3896756.13090487
1355,-5797653.53396603,3896756.13090487
1356,-8610523.73516511,4015230.82738689
1357,-8610523.73516511,4015230.82738689
1358,-5797653.53396603,3896756.13090487
1359,-5797653.53396603,3896756.13090487
1360,-5769938.58541992,4015230.82738689
1361,-5769938.58541992,4015230.82738689
1362,-5769938.58541992,4015230.82738689
1363,-5769938.58541992,4015230.82738689
1364,2087272.72984149,6038688.38151456
1365,2087272.72984149,6038688.38151456
1366,-2477698.48219458,4481740.39553478
1367,-2477698.48219458,4481740.39553478
1368,-8326086.47962336,5265426.31796481
1369,-8326086.47962336,5265426.31796481
1370,-7507377.12148953,6847055.14815191
1371,-7507377.12148953,6847055.14815191
1372,-10617391.9741591,1542840.06136381
1373,-10617391.9741591,1542840.06136381
1374,-8610523.73516511,4015230.82738689
1375,-8610523.73516511,4015230.82738689
1376,0,3294588.22751924
1377,0,3294588.22751924
1378,-5769938.58541992,4015230.82738689
1379,-5769938.58541992,4015230.82738689
1380,-8610523.73516511,4015230.82738689
1381,-8610523.73516511,4015230.82738689
1382,-8610523.73516511,4015230.82738689
1383,-8610523.73516511,4015230.82738689
1384,-5797653.53396603,3896756.13090487
1385,-5797653.53396603,3896756.13090487
1386,-8610523.73516511,4015230.82738689
1387,-8610523.73516511,4015230.82738689
1388,-5769938.58541992,4015230.82738689
1389,-5769938.58541992,4015230.82738689
1390,-5769938.58541992,4015230.82738689
1391,-5769938.58541992,4015230.82738689
1392,-5797653.53396603,3896756.13090487
1393,-5797653.53396603,3896756.13090487
1394,-5769938.58541992,4015230.82738689
1395,-5769938.58541992,4015230.82738689
1396,-5769938.58541992,4015230.82738689
1397,-5769938.58541992,4015230.82738689
1398,-5769938.58541992,4015230.82738689
1399,-5769938.58541992,4015230.82738689
1400,-5797653.53396603,3896756.13090487
1401,-5797653.53396603,3896756.13090487
1402,-8326086.47962336,5265426.31796481
1403,-8326086.47962336,5265426.31796481
1404,-5769938.58541992,4015230.82738689
1405,-5769938.58541992,4015230.82738689
1406,-1571083.03077582,5373513.60547592
1407,-1571083.03077582,5373513.60547592
1408,-5797653.53396603,3896756.13090487
1409,-5797653.53396603,3896756.13090487
1410,-5769938.58541992,4015230.82738689
1411,-5769938.58541992,4015230.82738689
1412,-8610523.73516511,4015230.82738689
1413,-8610523.73516511,4015230.82738689
1414,-2830604.07699298,3233547.59806644
1415,-2830604.07699298,3233547.59806644
1416,-2477698.48219458,4481740.39553478
1417,-2477698.48219458,4481740.39553478
1418,-2477698.48219458,4481740.39553478
1419,-2477698.48219458,4481740.39553478
1420,-8610523.73516511,4015230.82738689
1421,-8610523.73516511,4015230.82738689
1422,-5769938.58541992,4015230.82738689
1423,-5769938.58541992,4015230.82738689
1424,-5769938.58541992,4015230.82738689
1425,-5769938.58541992,4015230.82738689
1426,-5769938.58541992,4015230.82738689
1427,-5769938.58541992,4015230.82738689
1428,-5769938.58541992,4015230.82738689
1429,-5769938.58541992,4015230.82738689
1430,-2995003.27927201,3837259.7119262
1431,-2995003.27927201,3837259.7119262
1432,-2599096.42861468,4191598.84214148
1433,-2599096.42861468,4191598.84214148
1434,-2995003.27927201,3837259.7119262
1435,-2995003.27927201,3837259.7119262
1436,-7726626.8926363,4935118.43371186
1437,-7726626.8926363,4935118.43371186
1438,-5769938.58541992,4015230.82738689
1439,-5769938.58541992,4015230.82738689
1440,2065158.07368498,7182473.40086789
1441,2065158.07368498,7182473.40086789
1442,-2830604.07699298,3233547.59806644
1443,-2830604.07699298,3233547.59806644
1444,-5769938.58541992,4015230.82738689
1445,-5769938.58541992,4015230.82738689
1446,-8610523.73516511,4015230.82738689
1447,-8610523.73516511,4015230.82738689
1448,-8610523.73516511,4015230.82738689
1449,-8610523.73516511,4015230.82738689
1450,-5797653.53396603,3896756.13090487
1451,-5797653.53396603,3896756.13090487
1452,-7726626.8926363,4935118.43371186
1453,-7726626.8926363,4935118.43371186
1454,-8610523.73516511,4015230.82738689
1455,-8610523.73516511,4015230.82738689
1456,-8610523.73516511,4015230.82738689
1457,-8610523.73516511,4015230.82738689
1458,-5769938.58541992,4015230.82738689
1459,-5769938.58541992,4015230.82738689
1460,-7987986.71088452,5586471.66474086
1461,-7987986.71088452,5586471.66474086
1462,-10617391.9741591,1542840.06136381
1463,-10617391.9741591,1542840.06136381
1464,-6801290.69160269,129061.003553229
1465,-6801290.69160269,129061.003553229
1466,1240930.52910207,4050635.49606064
1467,1240930.52910207,4050635.49606064
1468,-9058641.07173178,1030760.60072679
1469,-9058641.07173178,1030760.60072679
1470,0,2678340.51767683
1471,0,2678340.51767683
1472,-7726626.8926363,4935118.43371186
1473,-7726626.8926363,4935118.43371186
1474,-7726626.8926363,4935118.43371186
1475,-7726626.8926363,4935118.43371186
1476,-7726626.8926363,4935118.43371186
1477,-7726626.8926363,4935118.43371186
1478,0,2802574.0630124
1479,0,2802574.0630124
1480,-5797653.53396603,3896756.13090487
1481,-5797653.53396603,3896756.13090487
